TIMESTAMP,POWER,U10,V10,U100,V100
20170830 08:00,0.105868054592887,-1.99615,-3.39333,-2.33609,-3.6909
20170830 09:00,0.0655442264557731,-2.08858,-4.05606,-2.56802,-4.50568
20170830 10:00,0.104763876427522,-2.73364,-3.89081,-3.49571,-4.68378
20170830 11:00,0.104113394140317,-3.30078,-2.59096,-4.30302,-3.08437
20170830 12:00,0.167763480036705,-3.86961,-2.5323,-5.16088,-3.20883
20170830 13:00,0.249746349387499,-3.53375,-3.03869,-4.70774,-3.82194
20170830 14:00,0.352150970793523,-2.71177,-3.80122,-3.71452,-4.64495
20170830 15:00,0.226058166952322,-2.01228,-4.99507,-2.90999,-6.22066
20170830 16:00,0.275442861404417,-1.97337,-5.14677,-2.89338,-6.43146
20170830 17:00,0.284729232622121,-2.46318,-5.25443,-3.45703,-6.64973
20170830 18:00,0.179042709494007,-2.46241,-5.8283,-3.53335,-7.49567
20170830 19:00,0.0946611770774078,-2.6758,-5.91751,-3.67477,-7.66703
20170830 20:00,0.147729907977561,-1.79968,-5.53377,-2.50201,-7.22154
20170830 21:00,0.245061457878505,-1.35534,-6.16181,-1.76166,-7.84045
20170830 22:00,0.398712375956009,-0.710338,-6.29669,-1.04473,-7.96077
20170830 23:00,0.346565959367323,-0.292294,-7.51059,-0.401064,-9.34255
20170831 00:00,0.221200045833637,-1.1478,-7.17553,-1.41226,-9.19245
20170831 01:00,0.3067213916373,-1.819,-7.42672,-2.23009,-9.4004
20170831 02:00,0.384289874728948,-1.49744,-7.56755,-1.83101,-9.6848
20170831 03:00,0.388410141309168,-2.17198,-7.00476,-2.68917,-8.93561
20170831 04:00,0.287521934795789,-0.377351,-7.94113,-0.573382,-9.84625
20170831 05:00,0.224933253918712,0.616745,-7.15836,0.718101,-8.84597
20170831 06:00,0.60190128582344,1.26035,-6.06244,1.47711,-7.43097
20170831 07:00,0.614992447901888,3.41841,-5.4083,3.97623,-6.49118
20170831 08:00,0.682454787351764,4.23629,-4.41916,5.06481,-5.36543
20170831 09:00,0.59991652655228,4.55635,-3.68122,5.47525,-4.48974
20170831 10:00,0.493243386153116,5.27375,-4.16832,6.2766,-5.04074
20170831 11:00,0.539748472808567,6.11227,-3.90263,7.10726,-4.57746
20170831 12:00,0.536942967479788,6.43742,-3.38446,7.4916,-3.97454
20170831 13:00,0.683295479398067,6.6266,-3.23978,7.73398,-3.79051
20170831 14:00,0.553169271753104,7.00129,-3.17797,8.17696,-3.75895
20170831 15:00,0.606636525575142,6.91852,-2.86924,8.12576,-3.41852
20170831 16:00,0.61780794043222,6.99512,-2.99696,8.2831,-3.57778
20170831 17:00,0.54310153876823,6.70486,-2.9923,8.08977,-3.6365
20170831 18:00,0.614006338898721,6.38808,-2.99959,7.74804,-3.66908
20170831 19:00,0.509988637620752,6.00024,-2.85909,7.31116,-3.49167
20170831 20:00,0.467576723500462,5.80794,-2.27611,7.09363,-2.78787
20170831 21:00,0.416131774901417,6.01733,-2.03356,7.34597,-2.50351
20170831 22:00,0.39666547985469,6.14869,-1.929,7.49103,-2.39154
20170831 23:00,0.403924572096892,6.04655,-1.81285,7.41313,-2.26431
20170901 00:00,0.309419339046834,5.69747,-1.68024,6.99268,-2.11045
20170901 01:00,0.26494291974674,4.01203,-1.60657,4.96824,-2.00479
20170901 02:00,0.206219383560819,3.9738,-1.67815,4.88807,-2.11171
20170901 03:00,0.304953683641115,3.84646,-1.84791,4.68631,-2.26849
20170901 04:00,0.234930898970722,3.42057,-1.44792,4.08672,-1.82615
20170901 05:00,0.14842576096886,3.16847,-0.719522,3.56922,-0.98505
20170901 06:00,0.119383310753008,3.23364,-0.896056,3.82797,-1.09536
20170901 07:00,0.126881672748552,3.35197,-1.03147,3.80322,-1.23463
20170901 08:00,0.0925376750743735,3.67693,-0.918344,4.09113,-1.0787
20170901 09:00,0.0874052359155389,4.09573,-1.82676,4.5913,-1.97728
20170901 10:00,0.0989394755219468,3.53408,-1.70656,4.0074,-1.90843
20170901 11:00,0.171226667720802,3.21682,-1.32084,3.63631,-1.43961
20170901 12:00,0.187397395117585,3.81821,-1.42929,4.27659,-1.54553
20170901 13:00,0.225756156473009,3.9794,-2.02191,4.46577,-2.19074
20170901 14:00,0.22952777122088,3.69269,-2.00554,4.15414,-2.20209
20170901 15:00,0.497864610829006,3.56205,-2.24221,3.99048,-2.49278
20170901 16:00,0.252368454248859,3.6813,-2.69935,4.16577,-3.04326
20170901 17:00,0.191295638298111,3.22447,-3.17809,3.75687,-3.7312
20170901 18:00,0.233274571534837,2.54258,-3.35819,3.07805,-4.08147
20170901 19:00,0.254750784823566,1.91042,-3.41689,2.39831,-4.20209
20170901 20:00,0.205341334331538,1.45615,-3.2281,1.8251,-3.96594
20170901 21:00,0.127895518528735,1.07162,-2.98393,1.37233,-3.62175
20170901 22:00,0.0856578557831445,0.675278,-2.94064,0.881728,-3.54386
20170901 23:00,0.0835306756806362,0.726708,-2.59595,0.890473,-3.06612
20170902 00:00,0.0682886210004885,1.00935,-2.44098,1.29395,-2.87327
20170902 01:00,0.00671169853305931,0.411461,-1.71816,0.593374,-1.91795
20170902 02:00,0.00747335251528893,0.811851,-1.56417,1.0173,-1.72342
20170902 03:00,0.05809844714993,0.934704,-2.4338,1.14079,-2.58209
20170902 04:00,0.0092710384656611,1.23067,-2.71443,1.58483,-3.24324
20170902 05:00,0.00974866922959581,1.33915,-2.62139,1.54123,-3.01063
20170902 06:00,0.0193155523064901,2.30486,-2.31531,2.63989,-2.68707
20170902 07:00,0.129620594940491,2.49722,-4.20384,2.8218,-4.68016
20170902 08:00,0.146026914469866,2.30878,-4.32067,2.64765,-4.99539
20170902 09:00,0.197439168003245,3.0352,-4.6928,3.44846,-5.3136
20170902 10:00,0.19667954884484,3.42943,-4.53854,3.89256,-5.22193
20170902 11:00,0.224372985844812,3.29721,-4.32082,3.74283,-4.96779
20170902 12:00,0.319507762866389,3.41645,-4.44691,3.83364,-5.06677
20170902 13:00,0.395783986375504,3.87373,-5.18244,4.38192,-5.94793
20170902 14:00,0.462734692072416,4.5001,-4.92057,5.13684,-5.66028
20170902 15:00,0.489171261858805,4.90463,-4.28602,5.61584,-5.00191
20170902 16:00,0.498345840992455,4.78437,-4.11358,5.51464,-4.84485
20170902 17:00,0.488196574477162,3.8601,-3.7417,4.58489,-4.41922
20170902 18:00,0.460150866566568,3.25778,-3.96831,3.95629,-4.79011
20170902 19:00,0.257127016278148,2.68984,-2.94689,3.29624,-3.74183
20170902 20:00,0.158448865684777,0.988601,-3.10702,1.11165,-3.53815
20170902 21:00,0.21185281369517,-0.763673,-2.82737,-0.756425,-3.23384
20170902 22:00,0.0825793771613762,-0.909788,-2.22236,-0.85931,-2.63711
20170902 23:00,0.00887483747514326,-1.15344,-1.39687,-1.03043,-1.92902
20170903 00:00,0.014398423465935,-1.30401,-0.700181,-1.33851,-1.25532
20170903 01:00,0.00538860679232198,-1.69767,-0.795969,-1.34202,-0.915959
20170903 02:00,0.00846072042401263,-2.78109,-0.20958,-2.66613,-0.0806522
20170903 03:00,0.00719498680955633,-3.05228,0.300905,-3.18706,0.997421
20170903 04:00,0.0332552344935553,-2.73297,-0.260669,-2.71462,0.69868
20170903 05:00,0,-2.84309,-0.726174,-2.86158,0.234262
20170903 06:00,0.021497231766473,-2.82946,-0.788054,-3.11166,0.199875
20170903 07:00,0.0558592797179772,-2.87198,-0.629436,-3.67489,0.297633
20170903 08:00,0.130359011437795,-3.074,0.0458236,-3.61031,0.426637
20170903 09:00,0.170292148011955,-2.73201,0.971461,-3.15752,1.25219
20170903 10:00,0.112194428614546,-2.41477,1.62525,-2.83229,1.86111
20170903 11:00,0.145862844545069,-1.76435,2.17941,-2.07755,2.44883
20170903 12:00,0.0974180867213091,-0.713552,2.44489,-0.913357,2.70526
20170903 13:00,0.0776696773190528,-0.0216513,2.04035,-0.0827742,2.28333
20170903 14:00,0.0650363666897465,0.406098,1.49397,0.451335,1.67928
20170903 15:00,0.107643337482542,0.697997,0.773019,0.730013,0.934733
20170903 16:00,0.0732772934639265,-0.256108,-0.374825,-0.347228,-0.342209
20170903 17:00,0.00695907706430066,-0.439003,-0.306018,-0.466369,-0.261582
20170903 18:00,0.000860650900409777,-1.42791,-0.183702,-1.51829,-0.0820808
20170903 19:00,0.02241820148229,-2.57468,-0.110959,-3.26081,0.438845
20170903 20:00,0.114025446270165,-3.1978,0.552512,-4.17471,1.60152
20170903 21:00,0.130745670785976,-3.3635,1.30129,-4.42419,2.74865
20170903 22:00,0.122653777081276,-3.04688,1.36306,-3.71433,2.93528
20170903 23:00,0.0544523075280372,-2.65972,1.09971,-2.81072,2.62174
20170904 00:00,0.0294580581984012,-2.56108,0.418929,-2.1825,1.74495
20170904 01:00,0.233806215820609,-2.67622,0.6976,-1.96189,1.59374
20170904 02:00,0.0614594876849493,-2.63921,0.713226,-1.82214,1.30528
20170904 03:00,0.0788207653080271,-2.45806,0.876347,-1.54717,1.2829
20170904 04:00,0.0668524595829052,-2.21073,0.795769,-1.18455,1.06447
20170904 05:00,0.032651985690897,-1.86112,0.454493,-0.712161,0.379395
20170904 06:00,0.0215880986088319,-1.39895,-0.0985231,-0.290755,-0.472919
20170904 07:00,0.0109081443428763,-1.30442,-0.117559,-0.652778,-0.671481
20170904 08:00,0.00399985324626869,-1.027,-0.11723,-0.794401,-0.851352
20170904 09:00,0.0111272949781849,-0.328762,-0.0332899,-0.38828,-0.452019
20170904 10:00,0.0236682589008889,0.262937,-0.679152,0.114272,-0.828538
20170904 11:00,0.0451104726692299,1.74089,-1.11347,1.67148,-1.22266
20170904 12:00,0.0530459576115654,2.00207,-1.64052,2.0157,-1.76278
20170904 13:00,0.0885062820760162,1.72861,-1.6068,1.67093,-1.73768
20170904 14:00,0.134797799645517,3.04211,-1.32255,3.23918,-1.45249
20170904 15:00,0.104570547902874,2.62907,-1.5713,2.90154,-1.73415
20170904 16:00,0.0246089249243048,2.21171,-1.83986,2.47204,-2.09074
20170904 17:00,0.00557294658618707,1.7891,-1.48573,2.24185,-1.84602
20170904 18:00,0.00720415677147599,1.50234,-1.58912,1.87604,-2.0152
20170904 19:00,0.00171067312426719,0.656423,-2.26918,0.971784,-2.73273
20170904 20:00,0.00299947384770001,0.690068,-2.48553,0.984276,-2.95719
20170904 21:00,0.0037474294604295,-0.593819,-2.31944,-0.319236,-2.75589
20170904 22:00,0.00645290467830428,-1.6784,-0.764671,-1.51279,-1.54144
20170904 23:00,0.0757391727647676,-1.15026,0.646321,-1.03584,-0.138231
20170905 00:00,0.133739404043414,-0.69711,1.11862,-0.537137,0.730621
20170905 01:00,0.168089194403186,-3.21403,1.78614,-3.85507,3.40676
20170905 02:00,0.144985967814345,-3.63765,2.40229,-4.49787,4.44334
20170905 03:00,0.180180036399251,-3.46342,3.14235,-4.19937,5.27099
20170905 04:00,0.192518379978799,-3.41975,3.74121,-4.06888,5.84558
20170905 05:00,0.31616229468158,-3.33666,4.45761,-3.85941,6.69635
20170905 06:00,0.358201655466816,-4.02174,4.54873,-4.74271,6.79281
20170905 07:00,0.539897176597829,-3.89204,5.08725,-4.6871,7.05337
20170905 08:00,0.645228213801859,-3.32237,5.56228,-3.86027,7.19151
20170905 09:00,0.677950703542072,-3.14359,6.5287,-3.67368,8.17603
20170905 10:00,0.720922650250775,-2.60814,7.04146,-3.04365,8.79392
20170905 11:00,0.767295982292858,-2.22656,7.0285,-2.55252,8.87082
20170905 12:00,0.754402151277569,-1.96636,7.12429,-2.27758,9.02822
20170905 13:00,0.721851264081953,-0.990721,8.43073,-1.06932,10.7596
20170905 14:00,0.755407083666868,-0.915815,7.80358,-0.793162,10.6709
20170905 15:00,0.673354622063721,-0.966967,8.11803,-0.946708,10.6509
20170905 16:00,0.723125415664969,-2.16366,7.1507,-2.5224,9.76892
20170905 17:00,0.559552310769765,-1.88337,7.49354,-2.08028,10.5012
20170905 18:00,0.589832551468142,-0.474481,8.18311,-0.0743732,11.356
20170905 19:00,0.76352678884201,3.62791,8.21436,5.17271,10.9452
20170905 20:00,0.757664952249082,3.90345,7.00598,5.70893,9.48781
20170905 21:00,0.671497702769532,4.45233,6.14533,6.30777,8.11928
20170905 22:00,0.582722103829933,4.15728,4.87062,5.8621,6.30404
20170905 23:00,0.446463326268393,3.12778,4.12525,4.75644,5.48765
20170906 00:00,0.291632796368921,2.90337,3.57718,4.48722,4.81764
20170906 01:00,0.191269520863274,2.3392,2.57135,3.81966,3.32708
20170906 02:00,0.164766745908807,2.13995,2.36057,3.57828,3.01914
20170906 03:00,0.195982837766655,1.87559,2.38813,3.30701,3.13984
20170906 04:00,0.0346620727720139,1.97652,2.34011,3.46223,3.04307
20170906 05:00,0.0931956859520885,1.87838,1.67366,3.23252,2.06128
20170906 06:00,0.0570120880537553,1.97899,0.250365,3.04761,0.0641277
20170906 07:00,0.0291762611659572,1.51233,-0.936413,2.0194,-1.35838
20170906 08:00,0.0512140385868577,1.33902,-1.34002,1.39852,-1.62474
20170906 09:00,0.431031004715862,1.32447,-1.39537,1.3093,-1.70446
20170906 10:00,0.877246605006014,0.740973,-2.26055,0.637607,-2.65661
20170906 11:00,0.803326358401123,1.46781,-2.88139,1.37534,-3.38408
20170906 12:00,0.780434272232955,2.18686,-3.89534,2.5334,-4.64615
20170906 13:00,0.853165689454797,4.31597,-8.77746,5.22924,-11.003
20170906 14:00,0.848583121611931,6.63241,-9.10933,8.24374,-11.7725
20170906 15:00,0.730602076282505,5.96246,-7.7412,7.43972,-10.0549
20170906 16:00,0.698341166439208,6.88102,-8.15641,8.58232,-10.3911
20170906 17:00,0.865293910918606,8.23261,-7.21449,10.4113,-9.2956
20170906 18:00,0.895853554430592,7.39348,-6.93964,9.3423,-8.7907
20170906 19:00,0.884972331950639,6.57811,-7.10833,8.27112,-8.94414
20170906 20:00,0.848591723704041,6.48761,-6.8786,8.07153,-8.60771
20170906 21:00,0.83980936523008,7.17932,-6.96713,8.88987,-8.72818
20170906 22:00,0.857180058542704,7.30611,-7.78063,9.12963,-9.83128
20170906 23:00,0.868126290505452,7.12682,-7.96178,8.86192,-10.0243
20170907 00:00,0.867527315765233,7.18441,-7.79612,8.85361,-9.77596
20170907 01:00,0.843658367114215,6.93982,-6.69365,8.47955,-8.26444
20170907 02:00,0.852762037812569,6.95563,-6.43855,8.61358,-7.95684
20170907 03:00,0.84395452063419,6.47193,-6.59745,8.06146,-8.12071
20170907 04:00,0.85459041723335,6.55495,-6.75967,8.07294,-8.38436
20170907 05:00,0.823325013294953,7.09231,-6.97741,8.73411,-8.69885
20170907 06:00,0.841697841485988,7.08641,-7.18909,8.67964,-8.92185
20170907 07:00,0.985290649668907,7.10052,-6.44636,8.59852,-7.94043
20170907 08:00,0.823358165407567,7.10127,-5.58152,8.48377,-6.76951
20170907 09:00,0.68046126117055,7.13402,-5.09869,8.48697,-6.11681
20170907 10:00,0.658688344292002,7.0141,-4.51533,8.25116,-5.35172
20170907 11:00,0.622755621791239,6.84999,-3.86891,8.01859,-4.56267
20170907 12:00,0.590244298081028,6.46506,-3.21483,7.49228,-3.77547
20170907 13:00,0.596823302973098,6.11054,-2.38569,7.04865,-2.76381
20170907 14:00,0.466784635182179,5.90178,-1.47387,6.79315,-1.719
20170907 15:00,0.399360773778972,5.79763,-0.598576,6.74772,-0.723443
20170907 16:00,0.428127810634795,5.23168,-0.244258,6.09269,-0.289237
20170907 17:00,0.349999485657603,4.82883,0.0821852,5.83984,0.080816
20170907 18:00,0.368438533696333,4.88588,1.56403,5.97815,1.84854
20170907 19:00,0.775723803576144,4.86427,1.57478,5.97855,1.82932
20170907 20:00,0.480863534675946,5.15217,2.23743,6.30373,2.60279
20170907 21:00,0.426324020225441,3.56755,3.35257,4.51744,4.01858
20170907 22:00,0.520302260032947,3.19551,4.59748,4.09074,5.64296
20170907 23:00,0.63815902902497,3.65172,5.93834,4.63873,7.26768
20170908 00:00,0.579250977070756,3.06658,6.19014,3.87779,7.66575
20170908 01:00,0.687030304381605,2.59762,6.08246,3.38383,7.53674
20170908 02:00,0.66570147594483,1.36426,6.47654,1.99386,8.20236
20170908 03:00,0.831024818550948,1.19604,7.9337,1.72775,10.1192
20170908 04:00,0.800430543908648,1.37634,7.92011,2.01686,10.1802
20170908 05:00,0.768814822811731,1.85075,7.78644,2.63188,9.95038
20170908 06:00,0.80178666942004,2.15144,7.87057,2.97816,10.0131
20170908 07:00,0.793530297162285,2.51274,8.85082,3.30728,11.1403
20170908 08:00,0.901659875965711,3.61374,8.20016,4.83899,10.3378
20170908 09:00,0.86290634428311,4.98888,8.19926,6.53889,10.3623
20170908 10:00,0.839192845691165,5.43083,7.36818,6.91944,9.35344
20170908 11:00,0.833436659208421,4.76842,5.8982,5.88393,7.19626
20170908 12:00,0.838765789866739,6.37784,5.34656,7.88347,6.43382
20170908 13:00,0.78326450786146,7.239,5.89436,8.8352,7.07272
20170908 14:00,0.829709556527498,8.5432,3.37004,10.4302,4.01126
20170908 15:00,0.836422482962361,8.27544,2.89433,10.026,3.50819
20170908 16:00,0.733776128929025,8.31357,2.68746,10.1023,3.25147
20170908 17:00,0.68674049359727,7.69256,2.02728,9.42268,2.47256
20170908 18:00,0.657068101984225,6.89524,1.46817,8.51569,1.79233
20170908 19:00,0.51212051622811,5.23003,1.87585,6.42081,2.27603
20170908 20:00,0.258131089529575,4.38982,3.16201,5.468,3.88251
20170908 21:00,0.147706195065482,3.8678,3.56269,4.74983,4.3566
20170908 22:00,0.443214605067179,3.554,4.1517,4.34448,5.07928
20170908 23:00,0.49886927013259,2.32173,3.34296,2.92178,4.10224
20170909 00:00,0.329586094812354,1.60753,2.88196,2.07296,3.53536
20170909 01:00,0.393687429197703,3.53701,0.716986,4.29672,0.969499
20170909 02:00,0.324711650109717,3.40156,0.298019,4.23222,0.401854
20170909 03:00,0.194465421781516,3.81687,0.302422,4.74531,0.290619
20170909 04:00,0.194018727450333,3.71396,-0.0487943,4.63517,-0.0678285
20170909 05:00,0.131807578130762,2.94572,0.504397,3.35941,0.514863
20170909 06:00,0.053701905224128,1.98129,0.610445,2.41324,0.600671
20170909 07:00,0.00648843771680251,1.39848,0.693899,1.76232,0.794601
20170909 08:00,0.003298821825703,0.787461,0.600339,0.911189,0.66731
20170909 09:00,0.00371706804569041,0.772115,1.22092,0.926735,1.33959
20170909 10:00,0.00968753875074806,0.462662,1.28941,0.541753,1.41566
20170909 11:00,0.0128139311946446,1.28664,1.48306,1.2881,1.64074
20170909 12:00,0,1.7318,0.831958,1.82251,1.00923
20170909 13:00,0.0245062775119179,1.14959,0.0261388,1.20291,0.105195
20170909 14:00,0.0281202646937534,1.31828,0.0471303,1.35634,0.105304
20170909 15:00,0.256755350527187,2.02565,0.746491,2.1707,0.83636
20170909 16:00,0.454242929681763,2.22531,1.7756,2.51277,1.93335
20170909 17:00,0.394024884748448,3.48635,2.40105,4.1476,2.85255
20170909 18:00,0.409906549083848,3.59035,2.43291,4.48064,2.93753
20170909 19:00,0.387033726816221,3.33418,2.62843,4.23733,3.18809
20170909 20:00,0.444099923397934,3.88404,3.12515,4.79999,3.69403
20170909 21:00,0.41936306402314,3.86039,2.26514,4.90882,2.66404
20170909 22:00,0.400891743519765,3.68294,2.96081,4.61128,3.51642
20170909 23:00,0.480768095055501,3.30023,2.49538,3.9932,3.11615
20170910 00:00,0.474138138184111,3.12662,2.08641,3.93072,2.71892
20170910 01:00,0.580932602635277,4.83617,2.89235,6.05137,3.57492
20170910 02:00,0.646607463461415,5.21159,3.17693,6.53773,3.88255
20170910 03:00,0.72093920083176,5.50854,3.96218,6.74167,4.88093
20170910 04:00,0.732184227934226,4.69377,4.01854,5.8671,4.93777
20170910 05:00,0.739334725057278,5.11161,4.31696,6.3541,5.28917
20170910 06:00,0.68606902434444,4.97957,4.56566,6.19178,5.51168
20170910 07:00,0.739843595070898,4.5146,4.50203,5.40164,5.29717
20170910 08:00,0.788966654596865,3.98429,5.82887,4.81079,6.82986
20170910 09:00,0.803868855259599,3.74264,6.06231,4.55013,7.1451
20170910 10:00,0.848570230554954,4.58522,6.63719,5.48697,7.8361
20170910 11:00,0.878836601697056,4.46807,6.53052,5.35235,7.72267
20170910 12:00,0.838506271030987,4.5502,7.21531,5.55077,8.58042
20170910 13:00,0.876738547415995,4.61237,7.87491,5.73343,9.46472
20170910 14:00,0.894337306447116,4.78432,8.2555,5.96369,9.96611
20170910 15:00,0.904352792183801,5.00443,8.85996,6.25864,10.7764
20170910 16:00,0.789571285066999,3.81208,8.79854,4.85461,10.7835
20170910 17:00,0.947390600714146,3.51363,9.71219,4.58394,12.1734
20170910 18:00,0.907786227110897,3.47749,9.85174,4.6293,12.5642
20170910 19:00,0.951621995441711,2.67855,10.6181,3.5841,13.6114
20170910 20:00,0.965355292058506,2.36367,11.2786,3.11469,14.5814
20170910 21:00,0.955360761390384,0.779703,11.4119,1.34322,14.9925
20170910 22:00,0.961182398182529,0.998191,11.8942,1.68576,15.7838
20170910 23:00,0.951623060325099,0.666836,12.6538,1.32155,17.0746
20170911 00:00,0.957973938101063,-0.20865,13.5714,-0.161996,18.212
20170911 01:00,0.972071508727958,-0.330534,13.0954,-0.0591125,18.0569
20170911 02:00,0.970906551290179,-0.0815849,15.1916,0.0117683,20.6518
20170911 03:00,0.969172242669125,1.08325,13.9581,1.65776,19.0801
20170911 04:00,0.96975491236647,3.43399,13.26,4.69157,17.7595
20170911 05:00,0.972494979409238,5.71188,10.2237,7.48145,13.1016
20170911 06:00,0.95309414001532,5.24417,8.25058,6.73551,10.1981
20170911 07:00,0.88656185087336,4.78214,8.43128,6.01235,10.4066
20170911 08:00,0.909025123298142,5.56271,8.26222,6.76155,10.0186
20170911 09:00,0.768081565833576,5.59657,8.35854,6.99843,10.2006
20170911 10:00,0.870891509190996,4.50933,8.84218,5.55689,10.6408
20170911 11:00,0.912876001383253,3.65291,10.2692,4.56391,12.4651
20170911 12:00,0.869383810146725,2.2557,10.7902,2.91793,13.1902
20170911 13:00,0.905424132096728,1.6244,10.9312,2.15968,13.5777
20170911 14:00,0.955145459607399,2.29008,10.9561,2.9399,13.5749
20170911 15:00,0.962622066002674,2.4986,10.9686,3.34545,13.8797
20170911 16:00,0.928885669501492,1.08344,11.2365,1.62114,14.2852
20170911 17:00,0.928638759854473,1.87405,12.0709,2.57948,15.4835
20170911 18:00,0.978828378061772,2.58979,11.2225,3.42303,14.6184
20170911 19:00,0.977158923276878,2.66498,10.2146,3.6471,13.0294
20170911 20:00,0.974994163616183,4.37435,9.23517,5.63054,11.5865
20170911 21:00,0.969067493674007,5.12453,8.3829,6.43529,10.4034
20170911 22:00,0.937820390987469,5.82295,6.33426,7.24547,7.7123
